pixel_id,row,col,county_code,county,gi_star,norm,est_pct,R,G,B,hex
741,63,37,43,Inverness-shire,-2.09,0.3253,10.8,49,102,142,#31668E
742,63,38,43,Inverness-shire,-2.51,0.2934,6.6,53,94,141,#355E8D
743,63,39,67,Perthshire,-2.65,0.2828,5.2,55,91,141,#375B8D
744,63,40,67,Perthshire,-3.02,0.2547,1.6,58,83,139,#3A538B
745,63,41,67,Perthshire,-2.65,0.2828,5.2,55,91,141,#375B8D
746,63,42,67,Perthshire,-2.0,0.3322,11.7,49,104,142,#31688E
747,63,43,67,Perthshire,-2.28,0.3109,8.9,51,98,141,#33628D
748,63,44,67,Perthshire,-2.51,0.2934,6.6,53,94,141,#355E8D
749,63,45,67,Perthshire,-2.28,0.3109,8.9,51,98,141,#33628D
750,63,46,67,Perthshire,-3.58,0.2121,0.0,63,71,136,#3F4788
751,63,47,67,Perthshire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
752,63,48,2,Angus,-3.49,0.2190,0.0,62,73,137,#3E4989
753,63,49,2,Angus,-3.72,0.2015,0.0,65,68,135,#414487
754,63,50,2,Angus,-3.21,0.2402,0.0,60,79,138,#3C4F8A
755,63,51,2,Angus,-3.3,0.2334,0.0,61,77,138,#3D4D8A
756,63,52,2,Angus,-3.95,0.1840,0.0,66,63,133,#423F85
757,63,53,2,Angus,-3.63,0.2083,0.0,64,70,136,#404688
758,63,54,45,Kincardineshire,-3.16,0.2440,0.2,60,80,139,#3C508B
759,63,55,45,Kincardineshire,-3.95,0.1840,0.0,66,63,133,#423F85
760,63,56,45,Kincardineshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
761,64,23,4,Argyllshire,-3.02,0.2547,1.6,58,83,139,#3A538B
762,64,24,4,Argyllshire,-3.02,0.2547,1.6,58,83,139,#3A538B
763,64,25,4,Argyllshire,-3.02,0.2547,1.6,58,83,139,#3A538B
764,64,26,4,Argyllshire,-2.51,0.2934,6.6,53,94,141,#355E8D
765,64,27,4,Argyllshire,-2.79,0.2721,3.8,56,88,140,#38588C
766,64,28,4,Argyllshire,-3.58,0.2121,0.0,63,71,136,#3F4788
767,64,29,4,Argyllshire,-2.84,0.2683,3.4,57,86,140,#39568C
768,64,30,4,Argyllshire,-2.79,0.2721,3.8,56,88,140,#38588C
769,64,31,4,Argyllshire,,,,,,,
770,64,32,43,Inverness-shire,-2.79,0.2721,3.8,56,88,140,#38588C
771,64,33,43,Inverness-shire,-2.47,0.2964,7.0,53,94,141,#355E8D
772,64,34,43,Inverness-shire,-2.74,0.2759,4.3,56,89,140,#38598C
773,64,35,43,Inverness-shire,-2.47,0.2964,7.0,53,94,141,#355E8D
